ID,Brand,Category,Sub_category,Sub_Sub_Category,Product_Name,SKU,Price,Offer_Price,Description,Product_Id,Image1,Image2,image3,image4,image5,,,
1474,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Tuna Steak in Brine 150g,70529,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70529/396187_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70529/396188_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70529/396189_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70529/396190_orig.jpg,,,,
1475,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Tuna Chunks in Spring Water 112g,87419,0.98,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87419/396199_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87419/396200_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87419/396201_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87419/396202_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87419/396203_orig.jpg,,,
1476,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Tuna Steak in Sunflower Oil  140g,70775,1.19,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70775/393605_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70775/393603_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70775/393604_orig.jpg,,,,,
1477,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Sardines in Tomato  90g,86618,0.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86618/407821_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86618/407822_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86618/407823_orig.jpg,,,,,
1478,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Tuna Chunks in Brine 4 x 145g,180695,2.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180695/400703_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180695/400704_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180695/400705_orig.jpg,,,,,
1479,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Tuna Chunks in Spring Water  4 x 102g,159558,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/159558/410524_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/159558/401294_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/159558/401295_orig.jpg,,,,,
1480,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Mackerel Fillets in Tomato Sauce 125g,222549,0.65,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/222549/400410_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/222549/400411_orig.jpg,,,,,,
1481,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Anchovy Fillets in Olive Oil 30g,180676,1.19,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180676/400740_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180676/400741_orig.jpg,,,,,,
1482,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Mackarel Fillets in Sunflower Oil   88/125g,225324,0.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/225324/400535_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/225324/400536_orig.jpg,,,,,,
1483,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Wild Pink Salmon 213g,174961,1.35,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174961/401077_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174961/401078_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174961/401079_orig.jpg,,,,,
1484,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Tuna Steaks in Brine 3 x 56g,246972,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246972/408930_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246972/408931_orig.jpg,,,,,,
1485,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Sardines in Sunflower Oil  90g,263197,0.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/263197/396194_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/263197/396195_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/263197/407820_orig.jpg,,,,,
1486,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Tuna Chunks in Brine 112g,246983,0.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246983/399791_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246983/399792_orig.jpg,,,,,,
1487,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Wild Sockeye Salmon 213g,71047,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71047/401086_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71047/401087_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71047/401088_orig.jpg,,,,,
1488,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Peppered Smoked Mackarel Fillets 95g,225319,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/225319/401342_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/225319/401343_orig.jpg,,,,,,
1489,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Smoked Herring in Brine   190/200g,70553,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70553/402622_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70553/402623_orig.jpg,,,,,,
1490,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Smoked Herring Fillets in Tomato Sauce   190/200g,70555,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70555/402626_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70555/402627_orig.jpg,,,,,,
1491,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Mackerel Fillets Spicy Tomato Sauce  88/125g,260780,0.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/260780/400533_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/260780/400534_orig.jpg,,,,,,
1492,Lidl,Food Cupboard,Tinned Fish,Tinned Fish,Kippers in Sunflower Oil   190/200g,70554,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70554/402624_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70554/402625_orig.jpg,,,,,,
1493,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Alphabet Spaghetti 400g,83975,0.22,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/83975/396121_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/83975/396122_orig.jpg,,,,,,
1494,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Cream of Tomato Soup  400g,71053,0.55,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71053/396154_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71053/396155_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71053/396156_orig.jpg,,,,,
1495,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Fajita Dinner Wrap Kit 505g,70680,1.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70680/404981_orig.jpg,,,,,,,
1496,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Creamed Rice Pudding 400g,86353,0.42,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86353/396137_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86353/396138_orig.jpg,,,,,,
1497,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Chicken & Mushroom Pot Noodle 90g,174959,1.44,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174959/401083_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174959/401084_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174959/401085_orig.jpg,,,,,
1498,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Premium Chopped Pork & Ham 300g,71374,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71374/396157_orig.jpg,,,,,,,
1499,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Vanille Flavoured Custard Pots 4 x 150g,86982,1.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86982/404569_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86982/404570_orig.jpg,,,,,,
1500,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Original Curry Noodles 90g,182835,1.44,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/182835/400647_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/182835/400648_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/182835/400649_orig.jpg,,,,,
1501,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Low Fat Rice Pudding 400g,86349,0.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86349/396139_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/86349/396140_orig.jpg,,,,,,
1502,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Pot Noodle Beef & Tomato 90g,174960,1.44,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174960/401080_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174960/401081_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/174960/401082_orig.jpg,,,,,
1503,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Pastaria Pasta Carbonara 155g,176333,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/176333/401031_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/176333/401032_orig.jpg,,,,,,
1504,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Pastaria Pasta Parmesana 163g,176335,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/176335/401023_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/176335/401024_orig.jpg,,,,,,
1505,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Cream of Chicken Soup  400g,248679,0.55,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248679/396163_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248679/396164_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248679/396165_orig.jpg,,,,,
1506,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Vegetable Soup  400g,248371,0.55,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248371/396166_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248371/396167_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248371/396168_orig.jpg,,,,,
1507,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Vegetable Soup  400 g,248372,0.55,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248372/384323_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248372/367173_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/248372/367174_orig.jpg,,,,,
1508,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Lentil curry mix  500g,271312,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271312/399402_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271312/399403_orig.jpg,,,,,,
1509,Lidl,Food Cupboard,Tinned Meats,Tinned Meats,Tagine mix  500g,271313,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271313/399404_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271313/399405_orig.jpg,,,,,,
1510,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Chopped Tomatoes 240g,70533,0.45,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70533/410927_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70533/410928_orig.jpg,,,,,,
1511,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Chopped Tomatoes  240g,71085,0.35,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71085/396084_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71085/396085_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71085/396086_orig.jpg,,,,,
1512,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Baked Beans in Tomato Sauce  425ml,72648,0.25,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72648/396036_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72648/396037_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72648/396038_orig.jpg,,,,,
1513,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Red Kidney Beans 255ml,71087,0.23,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71087/383582_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71087/390285_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71087/390286_orig.jpg,,,,,
1514,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Sweetcorn  285g,71700,0.27,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71700/406019_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71700/397147_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71700/397148_orig.jpg,,,,,
1515,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Baked Beans Easy Open 425ml,72826,0.38,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72826/405144_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72826/405145_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72826/405146_orig.jpg,,,,,
1516,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Butter Beans  240g,71715,0.65,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71715/409109_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71715/409110_orig.jpg,,,,,,
1517,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Chickpeas  240g,227176,0.65,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227176/409111_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227176/409112_orig.jpg,,,,,,
1518,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Pickled Gherkins 360g,70543,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70543/395965_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70543/395966_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70543/395967_orig.jpg,,,,,
1519,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Rich & Creamy Coconut Milk 400ml,176425,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/176425/401103_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/176425/401104_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/176425/401105_orig.jpg,,,,,
1520,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,No Added Sugar Irish Beans  3 x 225g,85641,2.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/85641/405158_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/85641/405159_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/85641/405160_orig.jpg,,,,,
1521,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Peeled Plum Tomatoes  240g,72407,0.45,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72407/405171_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72407/405172_orig.jpg,,,,,,
1522,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Organic Sweetcorn  285g,83968,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/83968/398689_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/83968/398690_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/83968/398691_orig.jpg,,,,,
1523,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Pineapple Slices in Juice 340g,77119,1.09,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/77119/396048_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/77119/396049_orig.jpg,,,,,,
1524,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Processed Peas  276g,71893,0.32,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71893/405149_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71893/405150_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71893/405151_orig.jpg,,,,,
1525,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Green Pitted Olives  370ml/160g,70641,0.71,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70641/399862_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70641/399863_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70641/399864_orig.jpg,,,,,
1526,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Mushy Peas  290g,71862,0.43,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71862/404938_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71862/404939_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71862/404940_orig.jpg,,,,,
1527,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Irish Baked Beans  4 x 420g,71301,4.25,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71301/403008_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71301/403009_orig.jpg,,,,,,
1528,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Peeled Plum Tomatoes  240g,72408,0.35,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72408/396031_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72408/396032_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72408/396033_orig.jpg,,,,,
1529,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Baked Beanz  1.66kg,71349,3.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71349/402313_orig.jpg,,,,,,,
1530,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Peach Halves in Juice 480ml,84412,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84412/405133_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84412/405134_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84412/405135_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84412/405136_orig.jpg,,,,
1531,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Organic Chopped Tomatoes  240g,87212,0.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87212/405126_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87212/405127_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87212/405128_orig.jpg,,,,,
1532,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Chopped Tomatoes 4 x 425ml,84504,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84504/404567_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84504/404568_orig.jpg,,,,,,
1533,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Premium Pickled Cornichons 720ml,70530,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70530/185946_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70530/185947_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70530/185948_orig.jpg,,,,,
1534,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Garden Peas  265g,71701,0.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71701/396061_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71701/396062_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71701/396063_orig.jpg,,,,,
1535,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Pimiento Stuffed Olives  240ml,72855,0.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72855/181856_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72855/181858_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72855/181857_orig.jpg,,,,,
1536,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Reduced Salt Roasted Red Peppers 400g,71086,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71086/396089_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71086/396090_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71086/396091_orig.jpg,,,,,
1537,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Pickled Beetroot Slices 430g,84192,0.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84192/399387_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84192/399388_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84192/399389_orig.jpg,,,,,
1538,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Gherkin Slices 290g,83971,1.35,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/83971/399264_orig.jpg,,,,,,,
1539,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Garlic Stuffed Olives  240ml,72857,0.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72857/181859_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72857/181860_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72857/181861_orig.jpg,,,,,
1540,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Marrowfat Peas  290g,71863,0.55,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71863/404935_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71863/404936_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71863/404937_orig.jpg,,,,,
1541,Lidl,Food Cupboard,Tinned Fruit/Vegetables/Pickles,Tinned Fruit/Vegetables/Pickles,Mandarin Segments in Juice 175g,72549,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72549/396024_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72549/396025_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72549/396026_orig.jpg,,,,,
